Topic,Words,Frequency,Timestamp
131,"baghdadi, isi, iraq, raqqa, islamic",5,2014.9
132,"qatar, tillerson, qatari, gulf, arabia",21,2014.9
134,"explosion, device, bomb, blast, cuomo",12,2014.9
135,"zain, ad, ramadan, karthic, sameen",1,2014.9
136,"wray, supremacist, domestic, catchall, categorize",1,2014.9
138,"pruitt, chemical, epa, rule, plant",1,2014.9
139,"schimenti, chicago, complaint, jones, flag",1,2014.9
140,"farook, marquez, malik, bernardino, san",29,2014.9
142,"atlanta, olympic, game, venue, gilee",1,2014.9
143,"paris, pray, france, french, muslim",25,2014.9
144,"ii, army, cottrill, vietnam, war",2,2014.9
146,"bangor, maine, king, fusion, table",1,2014.9
147,"russia, putin, russian, kremlin, moscow",3,2014.9
148,"collomb, paris, marseille, knife, assailant",7,2014.9
149,"miller, ruling, seattle, judge, terroristic",1,2014.9
150,"god, love, spiritual, divine, bible",3,2014.9
151,"thatcher, news, medium, coverage, feaver",3,2014.9
154,"somali, cloud, minnesota, luger, adan",23,2014.9
155,"mcmurry, indianola, gang, thesimpsonian, standoff",1,2014.9
156,"mapuche, chile, araucania, chilean, pinochet",1,2014.9
157,"percent, encryption, norc, protecting, poll",10,2014.9
158,"lyman, salt, lake, lramseth, funding",1,2014.9
160,"bank, plaintiff, arab, transaction, cogan",2,2014.9
162,"saudi, veto, jasta, arabia, override",22,2014.9
164,"netanyahu, palestinian, israel, settlement, abbas",2,2014.9
165,"davao, adnani, avenger, claimed, muhammed",1,2014.9
166,"putin, russian, russia, kadyrov, chechen",3,2014.9
167,"kurbanov, idaho, boise, hussayen, utah",5,2014.9
168,"daoud, pederson, durkin, chicago, lake",9,2014.9
170,"appellees, fsia, sudan, republic, turnover",1,2014.9
172,"africa, troop, stability, regional, niger",1,2014.9
173,"larose, mujahid, philadelphia, whyy, younglioness",1,2014.9
174,"bissonnette, couillard, qu, horowitz, fascism",1,2014.9
175,"charlie, hebdo, paris, france, coulibaly",11,2014.9
176,"japan, abe, japanese, tokyo, goto",8,2014.9
178,"egyptair, egyptian, plane, crash, cairo",13,2014.9
179,"ohio, huffman, lima, lawsuit, portman",1,2014.9
180,"greenbelt, maryland, academy, college, loh",1,2014.9
185,"plane, choir, sochi, crash, russian",7,2014.9
187,"snowden, greenwald, wittes, surveillance, nsa",2,2014.9
189,"rahami, manhattan, warsame, trial, justice",1,2014.9
190,"lloyd, ctc, potato, khaligh, zazi",1,2014.9
191,"climate, change, warming, sander, emission",3,2014.9
193,"charlie, hebdo, speech, cartoon, freedom",16,2014.9
199,"tunisia, tunisian, tunis, bardo, ennahda",8,2014.9
200,"alebbini, dayton, isi, glassman, laith",3,2014.9
202,"rothfarb, nagasaki, falwell, hiroshima, protestors",2,2014.9
203,"irgun, palestine, laqueur, britain, jewish",1,2014.9
207,"obama, bernardino, isil, oval, san",18,2014.9
210,"ericksen, bill, penalty, wise, diloreto",2,2014.9
211,"khan, hare, sibling, teen, complaint",1,2014.9
212,"ban, visa, travel, order, trump",13,2014.9
214,"strasbourg, christmas, market, france, chekatt",2,2014.9
215,"school, district, nashua, dallas, student",3,2014.9
216,"ethiopia, ababa, addis, defendant, rhodes",1,2014.9
217,"hardan, jayab, saeed, sacramento, omar",7,2014.9
219,"market, prediction, pam, darpa, investor",1,2014.9
220,"spider, therapist, anxiety, fear, illness",3,2014.9
222,"asean, malaysia, southeast, najib, indonesia",2,2014.9
223,"deterred, preach, deterring, financier, governance",8,2014.9
226,"jackson, caughman, black, sword, hate",8,2014.9
228,"abroad, student, study, studying, tcu",8,2014.9
229,"saipov, trump, manhattan, truck, penalty",13,2014.9
230,"isi, heritage, obama, global, islamist",1,2014.9
231,"ruderer, flag, evil, anniversary, tragedy",2,2014.9
232,"doe, libel, representing, plaintiff, mahfouz",1,2014.9
234,"young, affidavit, metro, gift, fairfax",1,2014.9
235,"yusuf, davis, minnesota, minneapolis, sentencing",2,2014.9
236,"khattala, benghazi, khatalla, abu, trial",7,2014.9
240,"mohamud, columbus, shamansky, abdirahman, aden",12,2014.9
241,"fear, survey, domain, afraid, bader",3,2014.9
244,"escalated, cecelia, irvington, regression, resulting",1,2014.9
246,"pension, mandel, defund, invested, ohio",2,2014.9
247,"putin, russian, russia, navalny, bandit",1,2014.9
249,"wind, oil, energy, farm, scam",1,2014.9
250,"paris, kydd, fear, brussels, event",14,2014.9
253,"teacher, galli, scissors, assailant, cutter",3,2014.9
256,"xi, beijing, belt, chinese, china",1,2014.9
258,"porch, bloomington, hall, ork, barley",5,2014.9
259,"dear, cetin, clinic, colorado, domestic",9,2014.9
268,"zelyonka, splashed, russian, voronenkov, putin",4,2014.9
270,"mall, kiosk, habibov, philadelphia, jewelry",2,2014.9
274,"thai, shrine, bangkok, prawut, tuk",1,2014.9
277,"niger, mali, tuareg, colonial, french",1,2014.9
282,"ebola, health, mortality, human, leone",2,2014.9
283,"muslim, hate, violence, society, roof",4,2014.9
284,"dalal, graziano, rabbi, jersey, jewish",1,2014.9
286,"portland, rally, gibson, counterprotesters, christian",1,2014.9
287,"vega, daughter, friend, trauma, kid",8,2014.9
289,"bin, laden, war, terror, ash",1,2014.9
291,"hercules, nato, injustice, hydra, janda",4,2014.9
294,"pa, palestinian, lawsuit, plo, victim",4,2014.9
295,"detainee, holder, rosenstein, prison, prosecute",1,2014.9
298,"dont, british, politician, unafraid, manchester",1,2014.9
301,"mumuni, safety, statepoint, abayomi, nurain",4,2014.9
302,"russia, russian, kislyak, trump, flynn",4,2014.9
304,"pinker, conflict, uaf, peacemaking, student",4,2014.9
-1,"trump, mr, state, people, domestic",909,2017.45
0,"pakistan, india, indian, kashmir, modi",236,2017.45
1,"palestinian, israel, israeli, hamas, gaza",32,2017.45
2,"insurance, risk, business, insurer, coverage",21,2017.45
3,"white, gun, shooting, supremacist, hate",132,2017.45
4,"film, minhaj, movie, character, story",48,2017.45
5,"tsa, airport, airline, alani, flight",14,2017.45
6,"muslim, islam, religion, islamophobia, faith",20,2017.45
7,"libya, libyan, ma, hifter, ud",9,2017.45
8,"iran, iranian, sanction, trump, nuclear",59,2017.45
9,"iraq, war, saddam, iraqi, bush",9,2017.45
10,"saudi, arabia, kingdom, hathloul, shiite",36,2017.45
11,"thurman, dewine, shea, pardon, bill",4,2017.45
12,"qaeda, al, masri, laden, bin",13,2017.45
13,"turkey, turkish, erdogan, brunson, cumhuriyet",28,2017.45
14,"sanborn, fbi, grenell, agent, bureau",9,2017.45
15,"student, class, course, professor, science",21,2017.45
16,"nigeria, nigerian, haram, boko, buhari",118,2017.45
17,"mckee, ireland, ira, northern, irish",5,2017.45
18,"eta, spain, basque, spanish, rubalcaba",14,2017.45
19,"detainee, namo, guant, guantanamo, prisoner",11,2017.45
20,"french, france, paris, lafarge, tienne",11,2017.45
21,"egypt, egyptian, cairo, sissi, penny",17,2017.45
22,"trump, clinton, donald, miller, candidate",23,2017.45
23,"syrian, syria, assad, backed, damascus",17,2017.45
24,"german, germany, franco, vienna, austria",18,2017.45
25,"nuclear, reactor, belgium, plant, brussels",2,2017.45
26,"grant, county, davy, corning, equipment",7,2017.45
27,"korea, north, warmbier, korean, kim",5,2017.45
28,"canadian, canada, toronto, caliphate, chaudhry",28,2017.45
29,"nypd, currie, detective, kelly, york",10,2017.45
30,"bbc, netflix, bodyguard, blair, hawes",4,2017.45
31,"london, khan, police, bridge, man",74,2017.45
32,"fisa, surveillance, senate, bill, house",12,2017.45
33,"indonesia, indonesian, jakarta, bali, aman",18,2017.45
34,"yemen, yemeni, coffee, qaida, mokhtar",4,2017.45
35,"platform, sonoran, knutson, graveyard, neighbor",1,2017.45
36,"industrial, complex, billion, immigration, spending",4,2017.45
37,"hostage, walton, restitution, niger, massalata",2,2017.45
38,"kirschner, whyte, covid, hospital, health",5,2017.45
39,"macko, knapp, shirtz, trade, tower",2,2017.45
40,"xinjiang, china, uighur, chinese, camp",16,2017.45
41,"sudan, sudanese, bashir, khartoum, israel",47,2017.45
43,"taliban, afghan, afghanistan, kabul, karzai",13,2017.45
44,"medal, army, ribbon, service, shad",13,2017.45
45,"haspel, torture, interrogation, cia, technique",5,2017.45
46,"bowdoinham, animal, donkey, fire, sculpture",6,2017.45
47,"shabab, somalia, somali, kenya, kenyan",14,2017.45
49,"duffy, judge, rahman, kevin, abdel",1,2017.45
50,"jasser, frederick, muslim, king, establishment",3,2017.45
51,"iraqi, baghdad, iraq, sunni, kenani",8,2017.45
53,"abortion, walla, clinic, shannon, parenthood",3,2017.45
55,"yarand, azizi, case, prosecutor, charge",2,2017.45
56,"stock, idaho, market, investor, percent",6,2017.45
57,"un, akbaruddin, neil, annan, council",2,2017.45
58,"australia, australian, sydney, police, zealand",11,2017.45
59,"benmoussa, frederick, milton, fire, usfa",2,2017.45
61,"patriot, title, act, usa, fisa",4,2017.45
62,"cuba, cuban, havana, castro, list",5,2017.45
63,"ndez, mel, peru, lgbtiq, queer",1,2017.45
65,"consigli, juventus, ronaldo, game, sassuolo",1,2017.45
67,"tsarnaev, ciccolo, boston, tamerlan, marathon",2,2017.45
68,"francis, pope, pandemic, facemasks, vatican",3,2017.45
69,"oklahoma, varnell, mcveigh, city, mccann",8,2017.45
71,"akilov, norway, stockholm, sweden, breivik",8,2017.45
72,"duterte, philippine, manila, filipino, rodrigo",8,2017.45
73,"nato, alliance, macron, trump, european",11,2017.45
77,"morocco, moroccan, vesterager, ueland, kenza",1,2017.45
78,"scranton, tribune, lackawanna, ownership, ttpagespast",1,2017.45
79,"afghanistan, troop, taliban, afghan, war",7,2017.45
80,"stowaway, plot, ship, andromeda, nave",2,2017.45
81,"facebook, content, twitter, zuckerberg, company",20,2017.45
82,"spending, stimson, bethesda, funding, counterterrorism",1,2017.45
84,"fair, barratt, lackawanna, county, scranton",1,2017.45
85,"mexico, mexican, cartel, border, drug",20,2017.45
86,"holiday, homeland, owensboro, messenger, ridge",2,2017.45
88,"eln, colombian, chavez, colombia, venezuela",1,2017.45
89,"coast, playa, cozumel, ferry, port",2,2017.45
90,"luxembourg, iran, iranian, immunity, victim",4,2017.45
91,"kavanaugh, judge, confirmation, turley, leahy",11,2017.45
92,"nsa, record, collection, compliance, phone",1,2017.45
94,"cyber, hezbollah, computer, cybersecurity, hacker",1,2017.45
95,"immigration, immigrant, visa, diversity, homeland",12,2017.45
97,"pensacola, saudi, naval, base, alshamrani",42,2017.45
99,"cadigan, illinois, securely, ryan, cybersecurity",1,2017.45
101,"sesame, muppets, child, street, version",1,2017.45
102,"wilson, nebraska, amtrak, riggs, brunswick",4,2017.45
103,"jones, mcveigh, enid, judge, client",1,2017.45
104,"canadian, westerner, islam, islamic, muslim",2,2017.45
105,"hassoun, charity, deportation, regulation, court",3,2017.45
106,"eu, european, nigeria, reinforce, reintroduced",2,2017.45
107,"drone, dhabi, hobbyist, weaponized, flying",1,2017.45
108,"definition, paddock, belgium, label, violence",3,2017.45
109,"domestic, white, supremacist, homeland, extremism",2,2017.45
110,"refugee, syrian, mcgovern, unhcr, education",8,2017.45
111,"tillerson, syria, assad, jordan, peace",1,2017.45
112,"financial, bank, laundering, transaction, institution",11,2017.45
113,"london, heathrow, station, justin, hailey",2,2017.45
114,"belgian, belgium, brussels, abdeslam, geens",9,2017.45
116,"shooting, dayton, paso, betts, gunman",13,2017.45
117,"batavia, teen, kane, juvenile, sabbia",8,2017.45
118,"mcmaster, rumsfeld, strategy, bossert, counterterrorism",2,2017.45
122,"bernard, hasan, execution, stacie, hood",1,2017.45
124,"masood, informant, kotey, elsheikh, mayo",2,2017.45
125,"sri, lanka, tamil, lankan, nandakumar",12,2017.45
126,"sudan, hezbollah, lebanon, democracy, brawn",1,2017.45
127,"whitmer, michigan, kidnap, governor, gretchen",34,2017.45
128,"keane, guantanamo, judge, trial, defendant",3,2017.45
129,"reagan, endless, carter, soviet, donatelli",1,2017.45
130,"argentina, argentine, hezbollah, aire, buenos",2,2017.45
131,"baghdadi, isi, al, iraq, syria",7,2017.45
132,"qatar, emir, sabah, sheikh, kuwait",8,2017.45
133,"qashou, ismail, arian, auburn, affidavit",2,2017.45
134,"nashville, explosion, rausch, blast, tennessee",5,2017.45
136,"domestic, supremacist, law, militia, white",22,2017.45
138,"chemical, cfats, facility, socma, stakeholder",4,2017.45
139,"frazee, roupas, lombard, wolf, molotov",3,2017.45
141,"british, committee, miranda, greenwald, rendition",1,2017.45
143,"paty, paris, france, french, secularism",2,2017.45
144,"veteran, memorial, banner, aiken, honor",7,2017.45
145,"drug, cigarette, sackler, oxycontin, tobacco",2,2017.45
147,"russia, putin, russian, gardner, vladimir",6,2017.45
148,"knife, paris, attacker, french, police",20,2017.45
149,"watchlist, trenga, plaintiff, inclusion, judge",5,2017.45
150,"god, love, church, fueller, wholeness",1,2017.45
152,"sudan, embassy, khaliq, oport, kenya",2,2017.45
153,"sikh, rittenhouse, bakersfield, temple, webb",3,2017.45
154,"bloomington, mcwhorter, minnesota, somali, mosque",1,2017.45
155,"gosh, affidavit, gang, duchesne, girl",2,2017.45
157,"data, patriot, coronavirus, tracking, phone",1,2017.45
158,"salt, borderline, utah, lake, inland",2,2017.45
160,"irw, lro, bank, hojai, ajmal",1,2017.45
163,"flyer, swint, ossoff, platform, republican",2,2017.45
165,"sale, cent, isi, per, iraq",1,2017.45
166,"russian, literature, putin, skripal, patyk",3,2017.45
168,"pederson, daoud, levitt, lake, chicago",4,2017.45
169,"kong, hong, beijing, chinese, china",23,2017.45
170,"punitive, sudan, plaintiff, saudi, damage",4,2017.45
172,"africa, african, continent, senegal, esper",4,2017.45
173,"hassan, sicoli, st, catherine, ramsey",3,2017.45
174,"spencer, stanford, muslim, horowitz, islam",1,2017.45
175,"hebdo, charlie, paris, france, french",13,2017.45
176,"japan, statue, japanese, aichi, expression",2,2017.45
177,"kurtdere, osmakac, tampa, huseyin, testimony",1,2017.45
178,"cairo, egypt, flight, aviation, sinai",1,2017.45
179,"gab, bower, viewpoint, site, corporation",2,2017.45
180,"romano, bachelor, degree, kuntz, college",3,2017.45
182,"tuft, sjp, stuart, asfour, jinsa",2,2017.45
183,"garcia, woodfield, javier, mall, suv",22,2017.45
190,"shaabab, beaumont, ahmed, zazi, inmate",1,2017.45
191,"climate, warming, global, happer, particulate",8,2017.45
192,"hussain, shahzad, albany, limo, limousine",2,2017.45
193,"charlie, hebdo, cartoon, magazine, prophet",5,2017.45
194,"student, visa, uc, dhs, international",5,2017.45
196,"tarrant, zealand, christchurch, mosque, brenton",21,2017.45
199,"tunisia, tunisian, tunis, niqab, lamorgese",4,2017.45
200,"alebbini, dayton, isi, almadaoji, anderson",16,2017.45
201,"ad, republican, campa, najjar, pureval",5,2017.45
202,"charter, attacked, robertphillips, admin, harbour",2,2017.45
203,"laqueur, holocaust, walter, book, memoir",2,2017.45
212,"vetting, ban, travel, bier, visa",5,2017.45
214,"strasbourg, chekatt, christmas, market, france",15,2017.45
215,"humble, school, messenger, inquirer, owensboro",1,2017.45
216,"ethiopia, wine, lissu, opposition, museveni",4,2017.45
217,"ameen, sacramento, rawah, hardan, refugee",4,2017.45
218,"weinstein, isi, prosecutor, cooperator, paper",3,2017.45
220,"darden, day, fear, pager, buzz",2,2017.45
223,"facebook, aolain, ni, definition, arbitrary",1,2017.45
226,"jackson, caughman, chesterfield, black, field",7,2017.45
229,"saipov, penalty, sayoc, patton, manhattan",2,2017.45
231,"sacrifice, forget, ole, evil, aunt",1,2017.45
232,"suit, payment, taliban, dai, libel",1,2017.45
234,"taheb, complaint, informant, jallal, fbi",1,2017.45
235,"wazer, houthi, drexel, aloysius, shabab",1,2017.45
236,"khattala, benghazi, cooper, imam, wood",3,2017.45
239,"etc, libertarian, gap, cause, prohibition",2,2017.45
240,"rahim, mohamud, whalen, dallas, azzam",1,2017.45
241,"fear, interventionism, afraid, american, restoration",3,2017.45
242,"klinghoffer, salamon, opera, leon, hijacker",2,2017.45
247,"wrestler, sentsov, wrestling, dagestan, russian",2,2017.45
248,"kang, zionist, rothstein, professor, slide",1,2017.45
249,"forest, mandate, biofuels, carbon, emission",1,2017.45
251,"antifa, trump, stubbs, protest, domestic",13,2017.45
253,"teacher, caricature, albertville, macron, paty",11,2017.45
256,"trump, mnangagwa, laughing, china, jiang",1,2017.45
259,"psilocybin, baby, juvenile, domestic, dear",2,2017.45
260,"utrecht, tanis, tram, netherlands, dutch",9,2017.45
261,"monsey, rabbi, thomas, hanukkah, orthodox",10,2017.45
266,"victory, rebuilding, retaking, democracy, caliphate",1,2017.45
268,"prokopyeva, pskov, putin, russia, kremlin",3,2017.45
271,"cyclone, migrant, ryabkov, mozambique, rip",1,2017.45
276,"mgm, company, vega, mandalay, liability",11,2017.45
277,"mali, barkhane, french, malian, parly",5,2017.45
282,"vaccine, ebola, outbreak, covid, health",4,2017.45
283,"muslim, muggah, delcros, guitta, far",2,2017.45
284,"grewal, jersey, kosher, anderson, fulop",10,2017.45
285,"rusesabagina, rwanda, rwandan, kagame, kigali",11,2017.45
286,"portland, rally, protester, proud, ore",9,2017.45
297,"vinas, zissou, mr, cooperator, kunstler",1,2017.45
299,"boular, rahman, hussain, dich, miner",3,2017.45
300,"maduro, venezuela, venezuelan, farc, cocaine",5,2017.45
301,"norwalk, schlotterer, hance, choir, reflector",2,2017.45
302,"flynn, kislyak, russian, russia, trump",3,2017.45
304,"ligon, uno, organizational, research, gina",1,2017.45
