rank,word_of_interest,colocate,score,score_normalized,label
803,terrorism,"('terrorism', 'underwriter')",6.38736300066645,3.687741079901394e-06,2001 - 2005
804,terrorism,"('due', 'terrorism')",6.387146761959668,3.687616234583854e-06,2001 - 2005
805,terrorism,"('enforce', 'terrorism')",6.355113559683133,3.669121880036658e-06,2001 - 2005
806,terrorism,"('danger', 'terrorism')",6.323447812435209,3.650839675480605e-06,2001 - 2005
807,terrorism,"('worried', 'terrorism')",6.311655385721728,3.644031323361195e-06,2001 - 2005
808,terrorism,"('less', 'terrorism')",6.3058706533422395,3.6406915107922444e-06,2001 - 2005
809,terrorism,"('terrorism', 'actually')",6.296056017107002,3.635025035092461e-06,2001 - 2005
810,terrorism,"('alert', 'terrorism')",6.279653583149194,3.6255550974186093e-06,2001 - 2005
811,terrorism,"('move', 'terrorism')",6.273816481473354,3.6221850494605844e-06,2001 - 2005
812,terrorism,"('terrorism', 'foremost')",6.255271274086245,3.6114779825364726e-06,2001 - 2005
813,terrorism,"('terrorism', 'former')",6.2451350650851865,3.6056258469487864e-06,2001 - 2005
814,terrorism,"('terrorism', 'president')",6.234733646281022,3.5996205926037032e-06,2001 - 2005
815,terrorism,"('terrorism', 'spokesman')",6.193850738453609,3.576016864641907e-06,2001 - 2005
816,terrorism,"('drug', 'terrorism')",6.192564394638914,3.5752741946342948e-06,2001 - 2005
817,terrorism,"('sort', 'terrorism')",6.190365041529445,3.5740043991318076e-06,2001 - 2005
818,terrorism,"('safety', 'terrorism')",6.160262639721614,3.556624791343922e-06,2001 - 2005
819,terrorism,"('arab', 'terrorism')",6.155292116428985,3.5537550620154147e-06,2001 - 2005
820,terrorism,"('insurer', 'terrorism')",6.149247303785309,3.5502650922259936e-06,2001 - 2005
821,terrorism,"('terrorism', 'striking')",6.096175482032921,3.5196241004362574e-06,2001 - 2005
822,terrorism,"('terrorism', 'became')",6.094182974725662,3.5184737272621922e-06,2001 - 2005
823,terrorism,"('aid', 'terrorism')",6.088499544875763,3.515192401661937e-06,2001 - 2005
824,terrorism,"('exposure', 'terrorism')",6.075623456938439,3.5077583982351806e-06,2001 - 2005
825,terrorism,"('terrorism', 'modify')",5.984618785463601,3.455216893168743e-06,2001 - 2005
826,terrorism,"('leads', 'terrorism')",5.9833710349224365,3.454496504969788e-06,2001 - 2005
827,terrorism,"('notion', 'terrorism')",5.956152623767169,3.4387819678538528e-06,2001 - 2005
828,terrorism,"('industry', 'terrorism')",5.9059206117802105,3.409780538921275e-06,2001 - 2005
829,terrorism,"('terrorism', 'tuesday')",5.89181947434262,3.4016392537310463e-06,2001 - 2005
830,terrorism,"('terrorism', 'technique')",5.887472898773043,3.3991297603324165e-06,2001 - 2005
831,terrorism,"('program', 'terrorism')",5.876307273114854,3.3926832915129354e-06,2001 - 2005
832,terrorism,"('exempt', 'terrorism')",5.871603911341767,3.3899678077644082e-06,2001 - 2005
833,terrorism,"('terrorism', 'applaud')",5.871603911341767,3.3899678077644082e-06,2001 - 2005
834,terrorism,"('terrorism', 'corruption')",5.871603911341767,3.3899678077644082e-06,2001 - 2005
835,terrorism,"('terrorism', 'proliferation')",5.871603911341767,3.3899678077644082e-06,2001 - 2005
836,terrorism,"('fanaticism', 'terrorism')",5.8554855046670555,3.38066185311134e-06,2001 - 2005
837,terrorism,"('defend', 'terrorism')",5.830808004115545,3.3664143095595485e-06,2001 - 2005
838,terrorism,"('yet', 'terrorism')",5.816502749739046,3.3581551775488657e-06,2001 - 2005
839,terrorism,"('terrorism', 'beginning')",5.801014345101592,3.3492129542811864e-06,2001 - 2005
840,terrorism,"('post', 'terrorism')",5.797745508878185,3.347325693196562e-06,2001 - 2005
841,terrorism,"('terrorism', 'post')",5.797745508878185,3.347325693196562e-06,2001 - 2005
842,terrorism,"('terrorism', 'solely')",5.784481339947565,3.339667631387472e-06,2001 - 2005
843,terrorism,"('pattern', 'terrorism')",5.77566188523959,3.3345757232830576e-06,2001 - 2005
844,terrorism,"('terrorism', 'june')",5.77151940717985,3.332184065487517e-06,2001 - 2005
845,terrorism,"('www', 'terrorism')",5.754744087401663,3.322498842357401e-06,2001 - 2005
846,terrorism,"('terrorism', 'among')",5.752839776910562,3.3213993895744314e-06,2001 - 2005
847,terrorism,"('terrorism', 'umbrella')",5.730204568591487,3.308330962500274e-06,2001 - 2005
848,terrorism,"('adequate', 'terrorism')",5.720712187134406,3.3028505404479e-06,2001 - 2005
849,terrorism,"('terrorism', 'conclude')",5.692326471423783,3.2864620605857807e-06,2001 - 2005
850,terrorism,"('election', 'terrorism')",5.687979276903526,3.2839522098362616e-06,2001 - 2005
851,terrorism,"('terrorism', 'excuse')",5.686565693519109,3.283136078121806e-06,2001 - 2005
852,terrorism,"('hard', 'terrorism')",5.6710297897414765,3.2741664312474715e-06,2001 - 2005
853,terrorism,"('rate', 'terrorism')",5.6666541638114865,3.2716401656366673e-06,2001 - 2005
854,terrorism,"('learning', 'terrorism')",5.6662890143553835,3.2714293467667466e-06,2001 - 2005
855,terrorism,"('show', 'terrorism')",5.650313966694302,3.26220616037402e-06,2001 - 2005
856,terrorism,"('terrorism', 'unfortunately')",5.649051419114368,3.2614772291115618e-06,2001 - 2005
857,terrorism,"('experience', 'terrorism')",5.644248309915604,3.2587041562328655e-06,2001 - 2005
858,terrorism,"('terrorism', 'violence')",5.615816824111448,3.242289251028374e-06,2001 - 2005
859,terrorism,"('certify', 'terrorism')",5.6148278308775685,3.2417182562413324e-06,2001 - 2005
860,terrorism,"('terrorism', 'originate')",5.608587770806347,3.238115560439748e-06,2001 - 2005
861,terrorism,"('place', 'terrorism')",5.58794654440112,3.2261983579030896e-06,2001 - 2005
862,terrorism,"('terrorism', 'victim')",5.560501421943954,3.2103529291216573e-06,2001 - 2005
863,terrorism,"('terrorism', 'definitely')",5.532214463699705,3.1940214668371608e-06,2001 - 2005
864,terrorism,"('terrorism', 'middle')",5.518248616822131,3.1859582915893055e-06,2001 - 2005
865,terrorism,"('resort', 'terrorism')",5.5112887459744115,3.181940013368189e-06,2001 - 2005
866,terrorism,"('terrorism', 'exclude')",5.506110248223774,3.1789502100823553e-06,2001 - 2005
867,terrorism,"('know', 'terrorism')",5.494025646504511,3.1719731708582305e-06,2001 - 2005
868,terrorism,"('unpredictable', 'terrorism')",5.490460376102578,3.1699147636374743e-06,2001 - 2005
869,terrorism,"('analyze', 'terrorism')",5.453725436247501,3.1487058630697216e-06,2001 - 2005
870,terrorism,"('terrorism', 'historical')",5.453725436247501,3.1487058630697216e-06,2001 - 2005
871,terrorism,"('terrorism', 'wear')",5.451024473069478,3.1471464632257084e-06,2001 - 2005
872,terrorism,"('terrorism', 'aftermath')",5.4212123980017175,3.129934475447182e-06,2001 - 2005
873,terrorism,"('terrorism', 'cuba')",5.408621024995204,3.122664852054299e-06,2001 - 2005
874,terrorism,"('terrorism', 'effects')",5.4018339282502605,3.1187463248816637e-06,2001 - 2005
875,terrorism,"('witness', 'terrorism')",5.398376843348297,3.116750378509374e-06,2001 - 2005
876,terrorism,"('march', 'terrorism')",5.389411526787299,3.11157425713145e-06,2001 - 2005
877,terrorism,"('terrorism', 'target')",5.384251437364373,3.108595081885123e-06,2001 - 2005
878,terrorism,"('terrorism', 'liability')",5.376693344929722,3.1042314207069425e-06,2001 - 2005
879,terrorism,"('terrorism', 'systematic')",5.375659862202233,3.1036347399313027e-06,2001 - 2005
880,terrorism,"('retaliate', 'terrorism')",5.371220618006071,3.1010717443438922e-06,2001 - 2005
881,terrorism,"('terrorism', 'deadly')",5.3702649454108204,3.1005199872121813e-06,2001 - 2005
882,terrorism,"('terrorism', 'statistics')",5.3679233123729695,3.0991680464587224e-06,2001 - 2005
883,terrorism,"('urban', 'terrorism')",5.3679233123729695,3.0991680464587224e-06,2001 - 2005
884,terrorism,"('terrorism', 'conduct')",5.322456686279557,3.0729179108719863e-06,2001 - 2005
885,terrorism,"('hope', 'terrorism')",5.3169388311515835,3.0697321797610023e-06,2001 - 2005
886,terrorism,"('terrorism', 'real')",5.310433104989539,3.065976101764518e-06,2001 - 2005
887,terrorism,"('training', 'terrorism')",5.30312396406978,3.0617561726285394e-06,2001 - 2005
888,terrorism,"('day', 'terrorism')",5.2955082518285295,3.0573592446816173e-06,2001 - 2005
889,terrorism,"('horror', 'terrorism')",5.292767101968571,3.0557766430753395e-06,2001 - 2005
890,terrorism,"('terrorism', 'budget')",5.289520842554284,3.0539024167010383e-06,2001 - 2005
891,terrorism,"('safe', 'terrorism')",5.272766897972637,3.0442295345307777e-06,2001 - 2005
892,terrorism,"('terrorism', 'cause')",5.269674338126144,3.042444046530992e-06,2001 - 2005
893,terrorism,"('cousin', 'terrorism')",5.264034806938297,3.039188065803008e-06,2001 - 2005
894,terrorism,"('engaging', 'terrorism')",5.264034806938297,3.039188065803008e-06,2001 - 2005
895,terrorism,"('terrorism', 'dilemma')",5.264034806938297,3.039188065803008e-06,2001 - 2005
896,terrorism,"('terrorism', 'ordinary')",5.245811010830066,3.0286665655323865e-06,2001 - 2005
897,terrorism,"('fuel', 'terrorism')",5.22278505381421,3.0153725398785197e-06,2001 - 2005
898,terrorism,"('terrorism', 'poverty')",5.22278505381421,3.0153725398785197e-06,2001 - 2005
899,terrorism,"('terrorism', 'class')",5.203496737865763,3.0042364395695527e-06,2001 - 2005
900,terrorism,"('conclusion', 'terrorism')",5.199077367543212,3.001684918153897e-06,2001 - 2005
901,terrorism,"('terrorism', 'regard')",5.199077367543212,3.001684918153897e-06,2001 - 2005
902,terrorism,"('terrorism', 'aid')",5.190993639589951,2.997017781551691e-06,2001 - 2005
903,terrorism,"('terrorism', 'inquiry')",5.185848128221978,2.9940470229386617e-06,2001 - 2005
904,terrorism,"('terrorism', 'small')",5.162311088047996,2.980457923659378e-06,2001 - 2005
905,terrorism,"('terrorism', 'intelligence')",5.155848690444408,2.976726861386117e-06,2001 - 2005
906,terrorism,"('terrorism', 'promote')",5.153662677801444,2.9754647679958083e-06,2001 - 2005
907,terrorism,"('terrorism', 'pass')",5.143113294096285,2.9693740861834395e-06,2001 - 2005
908,terrorism,"('assign', 'terrorism')",5.126597738698454,2.9598388378984095e-06,2001 - 2005
909,terrorism,"('terrorism', 'afghanistan')",5.122529953174336,2.9574903038038306e-06,2001 - 2005
910,terrorism,"('april', 'terrorism')",5.109212763461674,2.9498016304707037e-06,2001 - 2005
911,terrorism,"('terrorism', 'much')",5.090195949504995,2.9388222817113535e-06,2001 - 2005
912,terrorism,"('ignore', 'terrorism')",5.08626191894284,2.93655097098232e-06,2001 - 2005
913,terrorism,"('terrorism', 'washington')",5.0800990644522415,2.9329928497870684e-06,2001 - 2005
914,terrorism,"('terrorism', 'imperative')",5.049755067100244,2.9154737569232832e-06,2001 - 2005
915,terrorism,"('terrorism', 'ridiculous')",5.049755067100244,2.9154737569232832e-06,2001 - 2005
916,terrorism,"('unconventional', 'terrorism')",5.049755067100244,2.9154737569232832e-06,2001 - 2005
917,terrorism,"('terrorism', 'bad')",5.049363085438946,2.9152474464920796e-06,2001 - 2005
918,terrorism,"('terrorism', 'inspection')",5.010187214895628,2.892629275718253e-06,2001 - 2005
919,terrorism,"('terrorism', 'terrorize')",5.010187214895628,2.892629275718253e-06,2001 - 2005
920,terrorism,"('weak', 'terrorism')",5.003733021628202,2.8889029502146884e-06,2001 - 2005
921,terrorism,"('terrorism', 'nothing')",4.996115662696392,2.884505071551732e-06,2001 - 2005
922,terrorism,"('germany', 'terrorism')",4.995224554001224,2.88399059035793e-06,2001 - 2005
923,terrorism,"('terrorism', 'senate')",4.977293829772272,2.873638295001522e-06,2001 - 2005
924,terrorism,"('commission', 'terrorism')",4.973695664491984,2.8715608959379326e-06,2001 - 2005
925,terrorism,"('terrorism', 'open')",4.964740893798483,2.8663908632117394e-06,2001 - 2005
926,terrorism,"('management', 'terrorism')",4.962766152122981,2.8652507470169683e-06,2001 - 2005
927,terrorism,"('terrorism', 'jump')",4.953004195007297,2.8596146855825413e-06,2001 - 2005
928,terrorism,"('terrorism', 'moussa')",4.946844668394909,2.856058485736238e-06,2001 - 2005
929,terrorism,"('cite', 'terrorism')",4.942694580145092,2.8536624342009698e-06,2001 - 2005
930,terrorism,"('terrorism', 'civil')",4.9335142955028335,2.848362201100563e-06,2001 - 2005
931,terrorism,"('strike', 'terrorism')",4.914170977415578,2.837194345332145e-06,2001 - 2005
932,terrorism,"('limit', 'terrorism')",4.908888372320394,2.834144435718996e-06,2001 - 2005
933,terrorism,"('capacity', 'terrorism')",4.908811586749165,2.8341001036048926e-06,2001 - 2005
934,terrorism,"('however', 'terrorism')",4.899317324810072,2.8286185958570967e-06,2001 - 2005
935,terrorism,"('terrorism', 'cia')",4.897997375023731,2.8278565234572678e-06,2001 - 2005
936,terrorism,"('terrorism', 'clarke')",4.89388320288961,2.825481208074816e-06,2001 - 2005
937,terrorism,"('terrorism', 'children')",4.889277297575424,2.8228219907678483e-06,2001 - 2005
938,terrorism,"('began', 'terrorism')",4.8818362271048805,2.818525892166626e-06,2001 - 2005
939,terrorism,"('terrorism', 'specifically')",4.868180202308007,2.810641592554043e-06,2001 - 2005
940,terrorism,"('grip', 'terrorism')",4.846596810239136,2.7981804311064017e-06,2001 - 2005
941,terrorism,"('effort', 'terrorism')",4.837198184178945,2.7927541386891422e-06,2001 - 2005
942,terrorism,"('terrorism', 'london')",4.8260994140591915,2.786346268883915e-06,2001 - 2005
943,terrorism,"('top', 'terrorism')",4.823831688364489,2.785036998500906e-06,2001 - 2005
944,terrorism,"('terrorism', 'thursday')",4.814900994433591,2.779880866482487e-06,2001 - 2005
945,terrorism,"('terrorism', 'prompt')",4.8098062233439585,2.776939402745735e-06,2001 - 2005
946,terrorism,"('good', 'terrorism')",4.80920161035322,2.7765903297146334e-06,2001 - 2005
947,terrorism,"('something', 'terrorism')",4.786641430656477,2.763565220380945e-06,2001 - 2005
948,terrorism,"('terrorism', 'market')",4.78354625670452,2.7617782231285765e-06,2001 - 2005
949,terrorism,"('student', 'terrorism')",4.76235561686687,2.7495438170003283e-06,2001 - 2005
950,terrorism,"('terrorism', 'worry')",4.760592419117078,2.748525835593413e-06,2001 - 2005
951,terrorism,"('clearinghouse', 'terrorism')",4.748902702411284,2.741776783049528e-06,2001 - 2005
952,terrorism,"('homegrown', 'terrorism')",4.748902702411284,2.741776783049528e-06,2001 - 2005
953,terrorism,"('terrorism', 'seek')",4.7243082672811845,2.727577197280444e-06,2001 - 2005
954,terrorism,"('terrorism', 'solve')",4.723844212711157,2.7273092755886553e-06,2001 - 2005
955,terrorism,"('question', 'terrorism')",4.720427031443535,2.725336367561232e-06,2001 - 2005
956,terrorism,"('terrorism', 'saying')",4.719400467356149,2.7247436812592623e-06,2001 - 2005
957,terrorism,"('lawyer', 'terrorism')",4.709383733196633,2.718960524416189e-06,2001 - 2005
958,terrorism,"('terrorism', 'news')",4.702361747133427,2.7149063840040847e-06,2001 - 2005
959,terrorism,"('terrorism', 'hand')",4.702138110368381,2.7147772674210203e-06,2001 - 2005
960,terrorism,"('terrorism', 'note')",4.693028993219093,2.709518122839828e-06,2001 - 2005
961,terrorism,"('britain', 'terrorism')",4.6905673216564026,2.708096877899465e-06,2001 - 2005
962,terrorism,"('terrorism', 'large')",4.6655440341735,2.6936496944224572e-06,2001 - 2005
963,terrorism,"('terrorism', 'arab')",4.66250160940359,2.691893151885993e-06,2001 - 2005
964,terrorism,"('great', 'terrorism')",4.656908226200466,2.688663814675686e-06,2001 - 2005
965,terrorism,"('opt', 'terrorism')",4.653660091083305,2.6867885053651965e-06,2001 - 2005
966,terrorism,"('terrorism', 'college')",4.624981394573359,2.670230873173834e-06,2001 - 2005
967,terrorism,"('terrorism', 'france')",4.622068672750762,2.668549214574128e-06,2001 - 2005
968,terrorism,"('best', 'terrorism')",4.620094588834148,2.667409478136147e-06,2001 - 2005
969,terrorism,"('train', 'terrorism')",4.6052563604020005,2.658842633800467e-06,2001 - 2005
970,terrorism,"('terrorism', 'provide')",4.592452326978442,2.6514502310139713e-06,2001 - 2005
971,terrorism,"('include', 'terrorism')",4.586650967981964,2.648100819075377e-06,2001 - 2005
972,terrorism,"('evil', 'terrorism')",4.58442617519874,2.646816335988991e-06,2001 - 2005
973,terrorism,"('facilitate', 'terrorism')",4.56077274381415,2.633160038297991e-06,2001 - 2005
974,terrorism,"('instability', 'terrorism')",4.56077274381415,2.633160038297991e-06,2001 - 2005
975,terrorism,"('reaction', 'terrorism')",4.5538547965387846,2.6291659646320204e-06,2001 - 2005
976,terrorism,"('palestinian', 'terrorism')",4.551739693300114,2.627944810753547e-06,2001 - 2005
977,terrorism,"('first', 'terrorism')",4.542565365704515,2.62264801695128e-06,2001 - 2005
978,terrorism,"('qaeda', 'terrorism')",4.538103110301513,2.6200717358542223e-06,2001 - 2005
979,terrorism,"('terrorism', 'addition')",4.532037826303764,2.616569946937977e-06,2001 - 2005
980,terrorism,"('add', 'terrorism')",4.528756179791976,2.6146752898392696e-06,2001 - 2005
981,terrorism,"('terrorism', 'justified')",4.518669254786779,2.6088516083438436e-06,2001 - 2005
982,terrorism,"('terrorism', 'free')",4.51648957597512,2.607593171788115e-06,2001 - 2005
983,terrorism,"('terrorism', 'needs')",4.515688196534477,2.607130495737992e-06,2001 - 2005
984,terrorism,"('terrorism', 'simon')",4.5099074790727425,2.6037930011799537e-06,2001 - 2005
985,terrorism,"('million', 'terrorism')",4.499040473469098,2.5975189405111147e-06,2001 - 2005
986,terrorism,"('terrorism', 'involved')",4.487001435744196,2.590568207638101e-06,2001 - 2005
987,terrorism,"('assault', 'terrorism')",4.478154608907403,2.585460496247749e-06,2001 - 2005
988,terrorism,"('position', 'terrorism')",4.470950227817246,2.5813010501510323e-06,2001 - 2005
989,terrorism,"('terrorism', 'furthermore')",4.470149990041047,2.5808390332403494e-06,2001 - 2005
990,terrorism,"('terrorism', 'necessity')",4.470149990041047,2.5808390332403494e-06,2001 - 2005
991,terrorism,"('terrorism', 'conference')",4.448651021407752,2.568426613624267e-06,2001 - 2005
